0.078829	0.1723	0.13401	0.38514	0.28829	0.07545	0.25901	0.25676	0.013514	0.51126	0.31982	0.13739	0.15766	0.10135	0.34459	0.12387	0.26802	0.099099	0.23649	0.23649	0.013514	0.51689	0.39865	0.13176	0.40203	0.22973	0.081081	0.51351	0.45345	0.23874	0.04955	0.073574	0.099099	0.21321	0.12763	0.29429	0.29429	0.28829	0	0.3964	0.3964	0.072072	0	0.85285	0.71471	0.3964	0.1982	0.51051	0.40841	0.1982	0	0.04955	0.10811	0.10135	0.24324	0.16892	0.099099	0	0.77027	0.57658	0.35811	0.1509	0	0.099099	0.099099	0.21622	0.1036	0.2027	0.036036	0.48649	0.21171	0.33784	0.17117	0.1982	0.027027	0	0.51802	0.51351	0.27027	0.027027	0	0	1.0225	0.63964	0.44595	0.27477	0	0	0.2973	0.2973	0.2973	0.054054	0	0	0.64865	0.64865	0.40541	0	0	0	0.60811	0.59459	0.10811	0.027027	0	0	1.4595	1	0.67568	0.5	0	0	1.0135	0.52703	0.52703	0.32432	0	0	0.59459	0.39189	0.13514	0	0
0.046875	0.10976	0.20236	0.35899	0.24123	0.051448	0.17835	0.17835	0.016006	0.53963	0.30412	0.08689	0.09375	0.08689	0.21951	0.041159	0.40473	0.15091	0.14063	0.14063	0.024009	0.32927	0.23323	0.0068598	0.60709	0.34985	0.12348	0.47866	0.40854	0.20427	0.035061	0.033537	0.085366	0.20427	0.15549	0.13415	0.13415	0.13415	0	0.34146	0.34146	0.14634	0	0.81707	0.68293	0.28659	0.091463	0.62195	0.47561	0.25	0.04878	0.011433	0.089177	0.084604	0.20808	0.24466	0.08003	0.71799	0.70884	0.48247	0.27896	0.1029	0	0.022866	0.022866	0.17835	0.15549	0.16921	0.0045732	0.41616	0.14177	0.48933	0.21037	0.1372	0.022866	0.35671	0.35671	0.35671	0.18293	0.032012	0	1.0793	1.061	0.60823	0.375	0.17378	0	0.068598	0.068598	0.068598	0.068598	0.041159	0	0.53506	0.53506	0.53506	0.46646	0.054878	0	0.50762	0.50762	0.4939	0.01372	0	0	1.2485	1.2485	0.76829	0.4253	0.12348	0	1.468	1.4131	0.68598	0.6311	0.39787	0	0	0.1372	0.27439	0.068598	0	0
0.061834	0.13006	0.13006	0.32196	0.22708	0.018124	0.21535	0.21109	0	0.1855	0.20682	0.036247	0.12367	0.11087	0.26013	0.051173	0.26013	0.11301	0.1855	0.1855	0	0.39019	0.25906	0	0.39019	0.23667	0.054371	0.42928	0.36105	0.16063	0	0.051173	0.092395	0.18195	0.10377	0.20469	0.20469	0.18763	0	0.36958	0.36958	0.073916	0	0.72779	0.50036	0.21038	0	0.045487	0.199	0.17058	0	0.017058	0.10661	0.085288	0.17484	0.1791	0.081023	0.64392	0.64392	0.45416	0.27505	0.036247	0	0.034115	0.034115	0.21322	0.18763	0.17058	0.017058	0.34968	0.085288	0.35821	0.17058	0.16205	0.055437	0.4307	0.4307	0.42217	0.23881	0	0	0	0.371	0.17484	0.23881	0.072495	0	0.10235	0.10235	0.10235	0.10235	0	0	0.63966	0.63966	0.63966	0.5629	0	0	0.51173	0.51173	0.49893	0.051173	0	0	1.049	1.049	0.53731	0.25586	0	0	1.0746	1.0746	0.51173	0.51173	0.21748	0	0.48614	0.48614	0.43497	0.16631	0	0
0.061813	0.13049	0.16209	0.3544	0.22527	0.057692	0.20055	0.10714	0	0.50824	0.34341	0.11538	0.12363	0.03022	0.26099	0.085165	0.17308	0.1511	0.18544	0.15659	0	0.39148	0.17308	0.053571	0.14011	0.22665	0.11951	0.47253	0.3663	0.17766	0.0091575	0.053114	0.080586	0.17766	0.16117	0.21245	0.21245	0.080586	0	0.32234	0.23443	0	0	0.71062	0.41758	0.337	0.029304	0.64469	0.60073	0.29304	0.007326	0.021978	0.093407	0.076923	0.13736	0.23352	0.1456	0.70879	0.66209	0.41758	0.24176	0.063187	0	0.043956	0.032967	0.18681	0.027473	0.15385	0	0.27473	0.11538	0.46703	0.24725	0.29121	0.10989	0.4011	0.4011	0.17033	0.049451	0	0	1.0165	0.92308	0.66484	0.43407	0.12637	0	0.13187	0.13187	0.13187	0.065934	0	0	0.56044	0.56044	0.37912	0.082418	0	0	0.46154	0.46154	0	0	0	0	0.82418	0.69231	0.44505	0.2967	0.016484	0	1.4011	1.2527	0.84066	0.74176	0.36264	0	0.87363	0.87363	0.70879	0.26374	0	0
0.057534	0.13151	0.18493	0.37397	0.22192	0.083219	0.19726	0.11712	0	0.22397	0.16027	0.16644	0.11507	0.024658	0.26301	0.063699	0.36986	0.18493	0.1726	0.16027	0	0.39452	0.14795	0.052397	0.55479	0.35753	0.19726	0.49863	0.38493	0.18219	0.057534	0.052055	0.073973	0.18219	0.19041	0.20822	0.20822	0.065753	0	0.29589	0.28493	0	0	0.72877	0.41096	0.28493	0.11507	0.76164	0.63562	0.37808	0.11507	0.043151	0.071918	0.073973	0.18904	0.19932	0.17055	0.74795	0.71918	0.41507	0.25479	0.12945	0	0.086301	0.049315	0.14384	0	0.14795	0	0.37808	0.1274	0.39863	0.20548	0.3411	0.16438	0.39452	0.39452	0.19726	0.032877	0	0	0.057534	0.41096	0.15616	0.21781	0.2589	0	0.2589	0.2589	0.2589	0.09863	0	0	0.43151	0.43151	0.32055	0	0	0	0.44384	0.44384	0.012329	0	0	0	1.1342	1.0603	0.51781	0.36986	0.12329	0	1.1959	1.0973	0.61644	0.61644	0.57945	0	1.0233	1.0233	0.76438	0.44384	0.073973	0
0.068979	0.085922	0.20452	0.35942	0.22993	0.07261	0.23477	0.12828	0.0048407	0.15248	0.19121	0.14038	0.13796	0.029044	0.17184	0.0048407	0.40904	0.21299	0.20694	0.18152	0.007261	0.25777	0.018152	0	0.61355	0.49012	0.21057	0.47923	0.43405	0.1791	0.054861	0.064542	0.091973	0.17588	0.14683	0.25817	0.25817	0.096813	0	0.36789	0.34853	0	0	0.70351	0.54215	0.27753	0.11618	0	0.24526	0.23881	0.10327	0.048407	0.089552	0.087132	0.084712	0.27108	0.13796	0	0.71884	0.45986	0.26866	0.14522	0.012102	0.096813	0.058088	0.1791	0	0.17426	0	0.16942	0.0096813	0.54215	0.26624	0.27592	0.15974	0	0.46954	0.25656	0.07261	0.0096813	0	0	0.30496	0.19847	0.18395	0.25656	0.024203	0	0.29044	0.29044	0.21783	0.029044	0	0	0.53731	0.43566	0	0	0	0	0.52279	0.043566	0	0	0	0	0.50827	0.029044	0.029044	0	0	0	1.6265	1.1472	0.82775	0.63897	0.07261	0	0.82775	0.81323	0.53731	0.20331	0
0.042386	0.07621	0.10661	0.2252	0.14043	0.020979	0.14643	0.14643	0.041958	0.16954	0.13444	0	0.084772	0.084772	0.15242	0.020551	0.21322	0.040245	0.12716	0.12716	0.062937	0.22863	0.16055	0	0.31982	0.13358	0	0.30027	0.24033	0.10333	0.016555	0.035393	0.062223	0.12159	0.081062	0.14157	0.14157	0.14157	0.066219	0.24889	0.24889	0.11874	0	0.48637	0.3996	0.14386	0	0.15299	0.16212	0.0091337	0	0.015413	0.069359	0.058227	0.094192	0.14643	0.06679	0.45041	0.41444	0.28086	0.14557	0.041958	0.005994	0.030826	0.030826	0.13872	0.13872	0.11645	0.017126	0.18838	0.023976	0.29285	0.080491	0.13358	0	0.29285	0.29285	0.29285	0.18667	0.083916	0.011988	0.071928	0.26716	0.16441	0.10447	0	0	0.092479	0.092479	0.092479	0.092479	0.092479	0.035964	0.41616	0.41616	0.41616	0.41616	0.15927	0	0.34936	0.34936	0.34936	0.051377	0	0	0.56515	0.56515	0.29285	0.071928	0	0	0.87855	0.74497	0.48295	0.24147	0	0	0.40074	0.31854	0.051377	0	0	0
0.026813	0.068132	0.08	0.17495	0.11121	0.013187	0.11516	0.11516	0.026374	0.12747	0.10725	0	0.053626	0.053626	0.13626	0.011429	0.16	0.021099	0.08044	0.08044	0.03956	0.2044	0.1556	0	0.24	0.097582	0	0.23326	0.17934	0.057436	0.0064469	0.020513	0.056264	0.08381	0.072674	0.082051	0.082051	0.082051	0.025788	0.22505	0.22505	0.091429	0	0.33524	0.25553	0.049231	0	0.13597	0.14769	0.007033	0	0.0079121	0.045714	0.057143	0.079121	0.08967	0.07033	0.34989	0.33407	0.21363	0.072088	0.021099	0	0.015824	0.015824	0.091429	0.091429	0.11429	0.022857	0.15824	0	0.17934	0.042198	0.14066	0	0.23033	0.23033	0.23033	0.12132	0.042198	0	0.031648	0.24088	0.17407	0.022857	0	0	0.047473	0.047473	0.047473	0.047473	0.047473	0	0.27429	0.27429	0.27429	0.27429	0.079121	0	0.34286	0.34286	0.34286	0.042198	0	0	0.47473	0.47473	0.24264	0	0	0	0.53802	0.49582	0.25319	0.068571	0	0	0.42198	0.36923	0.12132	0	0	0
0.050792	0.089003	0.070829	0.21062	0.12069	0.020037	0.16309	0.14632	0.040075	0.16309	0.095061	0	0.10158	0.082945	0.17801	0.0074557	0.14166	0	0.15238	0.15238	0.060112	0.26701	0.14399	0	0.21249	0.065704	0	0.28083	0.19447	0.05219	0.016775	0.050326	0.058403	0.11059	0.06151	0.2013	0.2013	0.19882	0.067102	0.23361	0.23361	0.009941	0	0.44237	0.24355	0	0	0.14663	0.09941	0	0	0.043802	0.06151	0.068034	0.11836	0.10252	0.027027	0.42125	0.35788	0.25163	0.10624	0.045666	0.018639	0.087605	0.087605	0.12302	0.078285	0.13607	0	0.23672	0.014911	0.20503	0	0.054054	0	0.32619	0.32619	0.30382	0.17335	0.091333	0.037279	0.12675	0.19012	0.1603	0.039143	0	0	0.26281	0.26281	0.26281	0.26281	0.25722	0.11184	0.36906	0.36906	0.36906	0.25722	0.016775	0	0.4082	0.4082	0.30755	0	0	0	0.71016	0.67102	0.32432	0.11184	0	0	0.6151	0.31314	0.24604	0.0055918	0	0	0.039143	0.12302	0	0	0	0
0.05641	0.12222	0.16239	0.34103	0.23162	0.016239	0.18803	0.17607	0.032479	0.49402	0.28718	0	0.11282	0.092308	0.24444	0.054701	0.32479	0.070085	0.16923	0.16923	0.048718	0.36667	0.2359	0	0.48718	0.28974	0	0.4547	0.35214	0.16182	0.010256	0.049003	0.080912	0.20969	0.1151	0.19601	0.19601	0.19601	0.041026	0.32365	0.32365	0.072934	0	0.83875	0.56068	0.31453	0	0.13219	0.26439	0.063818	0	0.02906	0.083761	0.075214	0.16923	0.23248	0.092308	0.68205	0.61368	0.42906	0.19316	0.020513	0	0.05812	0.05812	0.16752	0.1265	0.15043	0	0.33846	0.1094	0.46496	0.13675	0.18462	0.0034188	0.37607	0.37607	0.32821	0.1641	0.041026	0	0.98803	0.85128	0.52991	0.22222	0	0	0.17436	0.17436	0.17436	0.17436	0.12308	0	0.50256	0.50256	0.50256	0.31795	0	0	0.45128	0.45128	0.30769	0	0	0	1.0154	0.94359	0.5641	0.28718	0	0	1.3949	1.0667	0.78974	0.37949	0	0	0.55385	0.54359	0.2359	0	0	0
